txn_id,timestamp,user_id,merchant_id,amount,status,utr_status,is_disputed
TXN00003506,2026-02-22 04:30:25,USR13160,MCH8151,15569.54,SUCCESS,MISSING,False
TXN00013290,2026-02-17 00:12:05,USR45214,MCH5596,5868.0,SUCCESS,MISSING,False
TXN00010875,2026-01-17 03:39:14,USR56743,MCH8063,22756.44,SUCCESS,MISSING,False
TXN00016133,2026-01-17 14:42:47,USR55150,MCH8308,22690.32,SUCCESS,MISSING,False
TXN00015965,2026-01-05 14:48:51,USR33245,MCH6818,16692.03,SUCCESS,MISSING,False
TXN00014478,2026-03-05 02:28:53,USR59081,MCH4222,24334.75,SUCCESS,MISSING,False
TXN00018349,2026-03-05 23:21:36,USR71784,MCH2519,23910.46,SUCCESS,MISSING,False
TXN00006158,2026-02-16 08:25:23,USR81078,MCH6834,18086.02,SUCCESS,MISSING,False
TXN00018452,2026-02-09 14:46:21,USR20613,MCH4034,13979.57,SUCCESS,MISSING,False
TXN00016221,2026-03-12 12:22:09,USR38378,MCH1488,21501.82,SUCCESS,MISSING,False
TXN00004195,2026-03-05 05:01:32,USR81817,MCH8552,15483.13,PENDING,MISSING,False
TXN00009277,2026-03-01 02:42:38,USR29445,MCH2020,7264.19,SUCCESS,MISSING,False
TXN00018121,2026-03-18 08:59:08,USR46747,MCH9732,21799.0,SUCCESS,MISSING,False
TXN00007966,2026-03-04 14:07:48,USR11953,MCH4494,784.0,SUCCESS,MISSING,True
TXN00003824,2026-02-15 05:52:05,USR85974,MCH2369,8211.21,SUCCESS,MISSING,False
TXN00006876,2026-02-16 02:29:50,USR97152,MCH3002,10872.61,SUCCESS,MISSING,False
TXN00014994,2026-02-17 01:03:03,USR35426,MCH8587,9971.74,SUCCESS,MISSING,False
TXN00012412,2026-02-19 20:10:20,USR52710,MCH9951,22003.87,SUCCESS,MISSING,False
TXN00015244,2026-02-26 08:23:31,USR15215,MCH3624,23865.89,SUCCESS,MISSING,False
TXN00017560,2026-03-04 05:51:52,USR21566,MCH3959,24005.0,SUCCESS,MISSING,False
TXN00019950,2026-03-11 01:33:36,USR28238,MCH8062,11592.9,SUCCESS,MISSING,False
TXN00011624,2026-02-25 03:39:03,USR56284,MCH2952,1257.56,SUCCESS,MISSING,False
TXN00018984,2026-01-05 07:57:00,USR91495,MCH5084,9358.89,SUCCESS,MISSING,False
TXN00014162,2026-01-11 03:04:02,USR99256,MCH9657,2323.48,FAILED,MISSING,True
TXN00009138,2026-03-26 08:29:38,USR12368,MCH4482,8079.3,SUCCESS,MISSING,False
TXN00016703,2026-02-16 07:22:52,USR52350,MCH4626,3727.05,SUCCESS,MISSING,False
TXN00014665,2026-03-15 19:41:03,USR84500,MCH2511,3436.21,SUCCESS,MISSING,False
TXN00015467,2026-01-14 00:43:38,USR37303,MCH8101,22457.49,SUCCESS,MISSING,False
TXN00005348,2026-03-20 12:18:00,USR45102,MCH9177,6448.22,SUCCESS,MISSING,False
TXN00012888,2026-03-30 06:39:41,USR17540,MCH2593,7778.05,SUCCESS,MISSING,False
TXN00005203,2026-03-25 03:57:37,USR66062,MCH8130,16073.01,SUCCESS,MISSING,True
TXN00009012,2026-03-22 00:49:28,USR41381,MCH1898,9180.28,SUCCESS,MISSING,False
TXN00014726,2026-03-27 22:11:54,USR27337,MCH2843,21314.24,SUCCESS,MISSING,False
TXN00005105,2026-03-15 16:25:59,USR66599,MCH6962,7895.17,SUCCESS,MISSING,False
TXN00017939,2026-02-06 16:17:13,USR68616,MCH5916,24111.84,SUCCESS,MISSING,False
TXN00005396,2026-03-23 05:38:41,USR41813,MCH8361,9307.37,SUCCESS,MISSING,True
TXN00005331,2026-03-30 14:41:29,USR37252,MCH6968,6477.22,SUCCESS,MISSING,False
TXN00003549,2026-03-29 06:33:50,USR41939,MCH3114,7567.0,PENDING,MISSING,False
TXN00008907,2026-03-16 18:20:47,USR29770,MCH8863,15953.7,PENDING,MISSING,False
TXN00002039,2026-02-09 21:15:12,USR97648,MCH8872,5640.67,SUCCESS,MISSING,False
TXN00014460,2026-01-21 18:08:36,USR68673,MCH2623,19253.06,SUCCESS,MISSING,True
TXN00011420,2026-01-14 22:04:14,USR14567,MCH5452,13260.89,SUCCESS,MISSING,False
TXN00008953,2026-01-23 10:03:44,USR64635,MCH8086,143.05,SUCCESS,MISSING,False
TXN00016860,2026-03-04 00:00:00,USR29165,MCH4328,7122.9,SUCCESS,MISSING,False
TXN00015899,2026-03-25 21:39:16,USR37228,MCH7304,1036.25,SUCCESS,MISSING,False
TXN00019297,2026-03-31 03:05:01,USR91425,MCH1254,12448.21,SUCCESS,MISSING,True
TXN00015961,2026-02-10 14:11:00,USR82108,MCH8420,13892.13,SUCCESS,MISSING,False
TXN00012133,2026-01-09 07:47:08,USR47683,MCH3858,6861.6,SUCCESS,MISSING,True
TXN00013621,2026-01-13 02:51:59,USR59756,MCH3389,12079.0,SUCCESS,MISSING,False
TXN00006820,2026-01-13 15:04:37,USR21696,MCH3369,17748.0,SUCCESS,MISSING,False
TXN00013329,2026-02-13 20:38:06,USR54199,MCH8430,8161.36,SUCCESS,MISSING,False
TXN00013154,2026-02-07 14:19:23,USR16540,MCH7624,8772.73,SUCCESS,MISSING,False
TXN00005954,2026-03-10 20:56:51,USR36563,MCH3294,15411.11,SUCCESS,MISSING,False
TXN00012849,2026-03-20 06:41:28,USR47182,MCH1272,2107.0,SUCCESS,MISSING,False
TXN00004111,2026-03-15 22:03:57,USR38664,MCH1113,14102.35,SUCCESS,MISSING,False
TXN00013340,2026-01-06 20:13:04,USR87328,MCH5778,8920.34,SUCCESS,MISSING,False
TXN00015187,2026-02-06 13:47:41,USR81926,MCH5586,10598.02,SUCCESS,MISSING,False
TXN00017015,2026-01-19 05:16:20,USR59805,MCH1284,7294.1,SUCCESS,MISSING,False
TXN00007119,2026-01-15 19:06:21,USR18888,MCH5661,17317.39,FAILED,MISSING,False
TXN00010122,2026-02-24 23:02:09,USR76659,MCH9226,6241.9,SUCCESS,MISSING,False
TXN00007849,2026-01-23 04:35:56,USR67742,MCH8755,2970.36,SUCCESS,MISSING,True
TXN00010784,2026-03-02 06:55:16,USR67288,MCH6891,17672.06,SUCCESS,MISSING,True
TXN00019308,2026-01-26 12:57:58,USR61404,MCH7502,4023.07,SUCCESS,MISSING,False
TXN00008611,2026-02-12 04:00:09,USR31060,MCH6985,10459.11,SUCCESS,MISSING,False
TXN00018805,2026-03-02 08:16:15,USR68824,MCH1935,6341.18,SUCCESS,MISSING,False
TXN00007091,2026-01-07 12:57:59,USR30523,MCH8756,2282.48,SUCCESS,MISSING,False
TXN00011039,2026-01-21 04:10:16,USR93245,MCH5165,23104.46,SUCCESS,MISSING,False
TXN00010386,2026-01-12 17:21:26,USR10250,MCH7688,4861.88,SUCCESS,MISSING,False
TXN00012591,2026-03-22 22:59:04,USR68900,MCH5962,22038.0,SUCCESS,MISSING,False
TXN00000565,2026-01-15 09:05:00,USR37204,MCH8159,8771.18,SUCCESS,MISSING,False
TXN00007168,2026-03-02 20:07:40,USR36039,MCH4124,11462.0,SUCCESS,MISSING,False
TXN00007771,2026-02-17 19:14:10,USR95566,MCH6906,12602.18,SUCCESS,MISSING,False
TXN00003713,2026-03-07 21:36:08,USR84473,MCH6652,17659.09,SUCCESS,MISSING,False
TXN00016926,2026-01-08 22:23:45,USR26386,MCH2692,23120.4,SUCCESS,MISSING,False
TXN00000148,2026-03-04 09:57:12,USR60551,MCH6484,12571.95,SUCCESS,MISSING,False
TXN00016070,2026-02-10 00:00:00,USR81614,MCH4321,1588.56,SUCCESS,MISSING,True
TXN00003411,2026-01-27 11:45:23,USR38384,MCH3138,10285.68,SUCCESS,MISSING,False
TXN00010341,2026-01-30 20:08:52,USR89876,MCH6407,3172.35,SUCCESS,MISSING,False
TXN00003349,2026-02-09 12:09:47,USR65301,MCH6417,7852.53,SUCCESS,MISSING,False
TXN00007619,2026-01-09 10:21:30,USR31211,MCH8463,24280.79,SUCCESS,MISSING,False
TXN00016248,2026-02-08 06:32:46,USR25606,MCH8130,16817.45,SUCCESS,MISSING,False
TXN00011866,2026-01-23 21:46:32,USR42818,MCH1592,3263.56,SUCCESS,MISSING,True
TXN00009188,2026-03-02 04:09:34,USR70660,MCH5346,11.32,SUCCESS,MISSING,True
TXN00018149,2026-01-09 05:16:11,USR56027,MCH7468,15742.68,SUCCESS,MISSING,False
TXN00009821,2026-03-20 05:58:48,USR82185,MCH5174,15912.95,FAILED,MISSING,False
TXN00004471,2026-03-09 07:48:56,USR48036,MCH3290,22676.98,SUCCESS,MISSING,False
TXN00014958,2026-02-28 10:33:00,USR64358,MCH6210,20896.33,SUCCESS,MISSING,False
TXN00010880,2026-02-21 23:22:41,USR48770,MCH1148,23304.72,SUCCESS,MISSING,False
TXN00014098,2026-03-24 19:30:13,USR73349,MCH8134,24365.48,SUCCESS,MISSING,False
TXN00004203,2026-02-16 12:10:24,USR99385,MCH4487,3147.49,PENDING,MISSING,False
TXN00015362,2026-01-10 15:42:53,USR11739,MCH7799,1240.62,FAILED,MISSING,False
TXN00019667,2026-02-24 16:14:32,USR34370,MCH2842,11916.0,SUCCESS,MISSING,True
TXN00016045,2026-01-05 06:05:14,USR37853,MCH7190,9005.44,SUCCESS,MISSING,False
TXN00006744,2026-03-21 00:49:06,USR34203,MCH9122,21547.48,SUCCESS,MISSING,False
TXN00002339,2026-02-18 16:16:13,USR93505,MCH7501,3034.41,FAILED,MISSING,False
TXN00016634,2026-01-11 03:16:11,USR34454,MCH1696,2408.0,SUCCESS,MISSING,False
TXN00004557,2026-01-26 12:24:13,USR43697,MCH1622,16579.05,SUCCESS,MISSING,False
TXN00005097,2026-02-03 15:13:32,USR91087,MCH7200,21101.4,SUCCESS,MISSING,False
TXN00014898,2026-02-16 09:34:51,USR10485,MCH4363,4011.6,SUCCESS,MISSING,False
TXN00016330,2026-03-28 01:35:39,USR48609,MCH5567,23437.31,PENDING,MISSING,False
TXN00000845,2026-03-03 21:51:31,USR89775,MCH6255,3725.08,PENDING,MISSING,False
TXN00014006,2026-01-09 00:02:56,USR72952,MCH7733,22907.61,SUCCESS,MISSING,False
TXN00002185,2026-01-23 08:11:48,USR68868,MCH1907,16332.54,FAILED,MISSING,False
TXN00006850,2026-02-21 00:15:33,USR80274,MCH9447,1802.67,SUCCESS,MISSING,False
TXN00002875,2026-02-05 02:20:16,USR72094,MCH7327,19511.33,SUCCESS,MISSING,False
TXN00005466,2026-03-18 09:49:25,USR38329,MCH2553,12653.0,SUCCESS,MISSING,False
TXN00009132,2026-02-24 21:41:27,USR38837,MCH1093,18655.81,PENDING,MISSING,False
TXN00005449,2026-01-30 07:09:49,USR77993,MCH2606,13624.58,SUCCESS,MISSING,False
TXN00015445,2026-03-09 11:42:13,USR44524,MCH8003,11444.0,SUCCESS,MISSING,False
TXN00012585,2026-02-26 19:40:33,USR36216,MCH5659,5420.1,SUCCESS,MISSING,False
TXN00004549,2026-03-22 14:12:17,USR12711,MCH9558,16725.22,FAILED,MISSING,True
TXN00014814,2026-02-09 23:07:06,USR19781,MCH7800,5987.03,PENDING,MISSING,True
TXN00004025,2026-01-14 23:59:26,USR78612,MCH4782,16830.57,SUCCESS,MISSING,False
TXN00004985,2026-03-11 03:50:00,USR56777,MCH2066,13771.0,SUCCESS,MISSING,False
TXN00016403,2026-03-11 01:27:52,USR47005,MCH1400,10765.51,SUCCESS,MISSING,False
TXN00007324,2026-03-11 22:19:02,USR97854,MCH5553,17574.63,SUCCESS,MISSING,True
TXN00004196,2026-02-27 17:02:09,USR53332,MCH5662,4674.13,SUCCESS,MISSING,False
TXN00018573,2026-01-07 20:53:23,USR73713,MCH6359,3431.53,SUCCESS,MISSING,False
TXN00013065,2026-01-12 11:05:43,USR72629,MCH8049,9047.52,FAILED,MISSING,False
TXN00004864,2026-01-02 04:07:05,USR46053,MCH2484,8376.38,SUCCESS,MISSING,False
TXN00005091,2026-01-15 14:50:42,USR48666,MCH7767,921.16,SUCCESS,MISSING,False
TXN00010235,2026-02-02 08:58:15,USR15301,MCH4156,19991.47,SUCCESS,MISSING,False
TXN00001397,2026-02-09 05:47:46,USR38745,MCH5086,10777.88,SUCCESS,MISSING,True
TXN00016821,2026-01-09 02:32:49,USR15918,MCH7282,5169.0,SUCCESS,MISSING,False
TXN00009580,2026-03-31 14:14:33,USR83798,MCH6564,5535.87,SUCCESS,MISSING,False
TXN00014043,2026-03-11 12:49:58,USR64924,MCH3246,15675.07,SUCCESS,MISSING,False
TXN00016268,2026-01-02 03:28:09,USR17853,MCH7611,14509.98,SUCCESS,MISSING,False
TXN00014906,2026-03-14 23:49:04,USR81172,MCH6956,20225.09,SUCCESS,MISSING,False
TXN00018691,2026-03-13 09:11:00,USR19387,MCH6226,13767.1,SUCCESS,MISSING,False
TXN00016621,2026-03-04 07:42:50,USR51803,MCH2906,14532.89,SUCCESS,MISSING,False
TXN00006367,2026-02-12 11:56:55,USR21273,MCH8649,8925.69,SUCCESS,MISSING,False
TXN00010785,2026-02-05 17:50:31,USR52763,MCH3267,18063.61,SUCCESS,MISSING,False
TXN00006379,2026-02-08 20:39:02,USR36515,MCH1693,24196.94,PENDING,MISSING,False
TXN00013561,2026-02-21 16:36:21,USR49647,MCH9076,1606.26,SUCCESS,MISSING,False
TXN00013509,2026-01-07 07:34:33,USR34486,MCH2999,8323.04,SUCCESS,MISSING,False
TXN00012953,2026-03-17 03:55:06,USR13329,MCH7308,15399.94,FAILED,MISSING,False
TXN00004701,2026-01-02 13:56:17,USR13427,MCH5794,6256.82,SUCCESS,MISSING,False
TXN00001333,2026-03-28 08:30:19,USR97643,MCH2862,5719.0,SUCCESS,MISSING,False
TXN00002459,2026-01-13 17:21:59,USR68538,MCH5973,12227.56,SUCCESS,MISSING,False
TXN00008653,2026-03-18 08:22:15,USR10736,MCH5650,5702.18,SUCCESS,MISSING,False
TXN00002991,2026-02-10 10:43:03,USR81448,MCH3380,4489.6,SUCCESS,MISSING,False
TXN00008836,2026-03-14 06:33:21,USR29564,MCH6418,1056.59,SUCCESS,MISSING,False
TXN00011731,2026-02-15 08:52:37,USR79177,MCH1135,17757.0,SUCCESS,MISSING,False
TXN00014353,2026-03-05 18:58:25,USR81436,MCH8377,6799.65,SUCCESS,MISSING,False
TXN00016206,2026-02-12 22:21:55,USR99869,MCH2322,1899.14,FAILED,MISSING,False
TXN00000982,2026-01-02 23:29:19,USR35374,MCH7666,19275.1,SUCCESS,MISSING,False
TXN00003484,2026-03-09 00:29:35,USR93208,MCH9726,23033.47,FAILED,MISSING,False
TXN00010432,2026-01-21 00:23:17,USR82371,MCH1250,2082.35,SUCCESS,MISSING,False
TXN00018431,2026-01-16 17:41:45,USR38551,MCH4663,23519.26,SUCCESS,MISSING,False
TXN00013286,2026-02-15 03:07:02,USR20193,MCH1883,23922.64,FAILED,MISSING,False
TXN00019640,2026-02-16 22:17:09,USR97977,MCH7247,5688.25,SUCCESS,MISSING,False
TXN00004771,2026-01-11 00:28:37,USR23614,MCH9657,184.49,SUCCESS,MISSING,True
TXN00018936,2026-03-24 00:49:54,USR23872,MCH6177,19026.73,SUCCESS,MISSING,False
TXN00016106,2026-01-27 08:37:38,USR12503,MCH8058,8214.52,SUCCESS,MISSING,False
TXN00002743,2026-02-11 19:23:14,USR60536,MCH6585,4904.0,SUCCESS,MISSING,False
TXN00019700,2026-02-09 23:42:00,USR87434,MCH2229,15017.94,SUCCESS,MISSING,False
TXN00016402,2026-03-30 01:25:38,USR89234,MCH8360,19895.24,SUCCESS,MISSING,False
TXN00012958,2026-01-11 17:20:53,USR39958,MCH2830,22329.54,SUCCESS,MISSING,True
TXN00019174,2026-02-12 00:00:00,USR10288,MCH8939,11412.83,PENDING,MISSING,False
TXN00011942,2026-01-23 20:39:45,USR47599,MCH4904,3232.14,PENDING,MISSING,False
TXN00019537,2026-03-23 09:01:43,USR49065,MCH5972,12047.82,SUCCESS,MISSING,True
TXN00019267,2026-03-23 10:31:20,USR69680,MCH5270,815.69,SUCCESS,MISSING,False
TXN00009698,2026-01-07 18:11:51,USR89621,MCH8709,18590.13,SUCCESS,MISSING,False
TXN00008773,2026-02-26 14:29:59,USR81760,MCH3904,13910.35,SUCCESS,MISSING,False
TXN00015076,2026-03-09 03:58:29,USR32096,MCH9364,13079.0,SUCCESS,MISSING,False
TXN00007979,2026-01-17 00:00:00,USR15938,MCH5557,18295.0,SUCCESS,MISSING,False
TXN00002823,2026-01-03 12:22:56,USR18273,MCH5388,15862.75,SUCCESS,MISSING,False
TXN00000495,2026-03-01 09:18:44,USR46016,MCH9009,11597.82,SUCCESS,MISSING,False
TXN00007082,2026-03-24 15:52:37,USR25793,MCH6579,19130.01,FAILED,MISSING,False
TXN00005157,2026-02-08 03:38:45,USR63191,MCH2395,4609.28,SUCCESS,MISSING,False
TXN00005380,2026-01-31 21:00:13,USR28546,MCH6073,5964.86,SUCCESS,MISSING,False
TXN00009673,2026-02-03 00:00:00,USR53961,MCH2105,9704.92,SUCCESS,MISSING,False
TXN00019945,2026-01-21 18:25:17,USR10508,MCH1785,10901.63,SUCCESS,MISSING,False
TXN00012655,2026-01-23 12:50:22,USR47873,MCH3301,7273.35,SUCCESS,MISSING,True
TXN00003082,2026-02-18 01:11:13,USR95381,MCH4297,22076.02,SUCCESS,MISSING,False
TXN00008620,2026-03-24 11:25:39,USR43436,MCH7833,4035.89,SUCCESS,MISSING,False
TXN00014481,2026-01-05 06:23:06,USR10572,MCH1301,2022.11,SUCCESS,MISSING,False
TXN00006037,2026-03-12 12:59:02,USR19853,MCH7671,17844.37,SUCCESS,MISSING,True
TXN00006579,2026-03-12 00:00:00,USR33192,MCH1525,9268.58,SUCCESS,MISSING,False
TXN00013712,2026-01-31 06:14:11,USR25734,MCH6944,3792.02,SUCCESS,MISSING,False
TXN00007572,2026-01-07 05:19:05,USR37150,MCH4132,13562.08,SUCCESS,MISSING,False
TXN00010368,2026-03-07 20:46:53,USR80679,MCH4898,9162.66,SUCCESS,MISSING,False
TXN00007306,2026-01-08 11:37:42,USR97553,MCH4241,22844.05,FAILED,MISSING,True
TXN00004059,2026-03-23 10:15:12,USR42046,MCH4509,22249.0,SUCCESS,MISSING,False
TXN00013392,2026-02-03 04:03:18,USR58859,MCH4432,8265.64,SUCCESS,MISSING,False
TXN00000309,2026-01-07 21:06:34,USR33351,MCH7478,19882.0,SUCCESS,MISSING,False
TXN00000477,2026-02-22 04:46:44,USR95576,MCH8560,1854.18,SUCCESS,MISSING,False
TXN00009094,2026-01-20 14:32:08,USR62045,MCH4939,17557.09,FAILED,MISSING,False
TXN00015754,2026-03-28 15:39:41,USR11830,MCH6055,9610.16,SUCCESS,MISSING,False
TXN00005647,2026-03-04 07:39:25,USR34039,MCH9490,674.94,FAILED,MISSING,False
TXN00012621,2026-03-26 05:44:03,USR72502,MCH9607,18388.0,SUCCESS,MISSING,False
TXN00010160,2026-01-18 06:36:20,USR34246,MCH4392,20849.58,SUCCESS,MISSING,False
TXN00012270,2026-01-28 14:02:21,USR30267,MCH3377,2990.06,SUCCESS,MISSING,False
TXN00018482,2026-02-12 14:39:36,USR62398,MCH5659,24767.48,SUCCESS,MISSING,False
TXN00019086,2026-03-17 09:15:20,USR54087,MCH3663,15891.0,SUCCESS,MISSING,False
TXN00013572,2026-01-03 11:07:15,USR13510,MCH3059,754.22,SUCCESS,MISSING,False
TXN00012483,2026-03-10 09:19:15,USR57402,MCH1142,5501.56,SUCCESS,MISSING,False
TXN00012504,2026-02-28 15:32:42,USR48863,MCH6195,16376.08,SUCCESS,MISSING,False
TXN00009129,2026-01-17 14:11:27,USR69350,MCH7534,17748.02,SUCCESS,MISSING,False
TXN00003435,2026-03-04 00:20:20,USR25423,MCH4435,17687.85,SUCCESS,MISSING,False
TXN00008779,2026-01-17 12:52:24,USR72861,MCH1063,19324.12,FAILED,MISSING,False
TXN00011782,2026-01-03 16:33:19,USR60394,MCH3441,14044.79,SUCCESS,MISSING,False
TXN00015094,2026-03-05 11:44:35,USR71426,MCH7058,10009.64,SUCCESS,MISSING,True
TXN00005645,2026-01-26 17:30:18,USR76725,MCH5322,14912.7,SUCCESS,MISSING,False
TXN00016714,2026-03-27 22:40:28,USR49515,MCH6069,22904.61,SUCCESS,MISSING,True
TXN00019876,2026-03-19 08:52:31,USR50032,MCH2363,4323.96,PENDING,MISSING,True
TXN00019127,2026-03-26 09:59:09,USR51880,MCH6710,23231.93,SUCCESS,MISSING,False
TXN00007908,2026-01-26 00:31:08,USR50117,MCH1509,19903.75,SUCCESS,MISSING,False
TXN00010319,2026-03-31 18:58:37,USR50060,MCH6509,17642.84,SUCCESS,MISSING,False
TXN00002448,2026-02-22 09:45:25,USR51064,MCH6361,4873.65,SUCCESS,MISSING,False
TXN00008747,2026-03-20 02:06:36,USR37713,MCH5718,3747.24,SUCCESS,MISSING,False
TXN00016093,2026-03-26 11:50:34,USR27144,MCH8410,17256.38,SUCCESS,MISSING,False
TXN00019853,2026-01-30 16:26:59,USR50279,MCH4096,1624.47,FAILED,MISSING,False
TXN00003360,2026-01-28 17:03:57,USR49817,MCH1069,16491.17,PENDING,MISSING,False
TXN00006622,2026-02-26 19:25:48,USR38478,MCH1047,10165.1,SUCCESS,MISSING,False
TXN00010703,2026-03-09 18:35:09,USR72895,MCH6596,4152.07,SUCCESS,MISSING,False
TXN00010743,2026-02-22 09:26:16,USR28581,MCH6641,5732.39,SUCCESS,MISSING,False
TXN00018847,2026-02-22 16:49:34,USR56189,MCH1350,19399.67,SUCCESS,MISSING,False
TXN00019096,2026-01-28 20:29:27,USR56078,MCH1325,6631.87,SUCCESS,MISSING,False
TXN00004412,2026-03-26 15:51:32,USR52412,MCH4698,114.64,SUCCESS,MISSING,False
TXN00013196,2026-03-29 01:50:42,USR38624,MCH2953,21251.0,PENDING,MISSING,True
TXN00001286,2026-03-08 00:00:00,USR59811,MCH3567,12947.61,FAILED,MISSING,False
TXN00008433,2026-02-05 01:01:07,USR40614,MCH7102,1610.45,SUCCESS,MISSING,False
TXN00005249,2026-01-26 03:05:44,USR13387,MCH1116,11427.63,SUCCESS,MISSING,False
TXN00012446,2026-01-05 00:00:00,USR22905,MCH5844,162.13,SUCCESS,MISSING,True
TXN00003286,2026-03-19 05:25:43,USR24664,MCH3559,1902.0,SUCCESS,MISSING,False
TXN00017661,2026-01-08 13:47:31,USR10342,MCH8398,12275.27,PENDING,MISSING,False
TXN00001519,2026-02-15 22:06:52,USR80707,MCH9146,6094.62,SUCCESS,MISSING,False
TXN00006896,2026-02-01 03:50:14,USR88145,MCH6335,22406.94,SUCCESS,MISSING,False
TXN00019882,2026-02-02 01:19:44,USR88333,MCH3923,19133.0,SUCCESS,MISSING,False
TXN00019204,2026-02-27 02:19:39,USR66971,MCH4731,1096.28,SUCCESS,MISSING,False
TXN00011913,2026-03-18 14:02:36,USR50838,MCH3198,5086.82,SUCCESS,MISSING,False
TXN00007250,2026-03-18 20:14:11,USR29215,MCH8157,20312.22,SUCCESS,MISSING,False
TXN00009554,2026-01-06 05:21:46,USR60099,MCH5148,15941.1,PENDING,MISSING,False
TXN00002095,2026-03-31 11:20:17,USR99660,MCH8825,7185.58,FAILED,MISSING,False
TXN00010468,2026-02-19 06:39:20,USR92463,MCH3685,9019.72,SUCCESS,MISSING,False
TXN00014194,2026-02-07 23:20:28,USR88684,MCH7292,20335.0,SUCCESS,MISSING,False
TXN00019317,2026-03-20 00:37:10,USR20036,MCH5129,150.78,SUCCESS,MISSING,False
TXN00003309,2026-02-12 22:48:39,USR61485,MCH9844,9245.66,SUCCESS,MISSING,False
TXN00014719,2026-02-07 06:52:19,USR47704,MCH5961,4758.01,SUCCESS,MISSING,False
TXN00007716,2026-03-07 00:00:00,USR56971,MCH5054,23853.75,SUCCESS,MISSING,False
TXN00010868,2026-03-16 17:38:48,USR50272,MCH7591,18840.06,SUCCESS,MISSING,False
TXN00001137,2026-01-30 17:30:42,USR61944,MCH1910,21281.66,PENDING,MISSING,False
TXN00013417,2026-03-16 00:40:22,USR63988,MCH4392,1950.87,SUCCESS,MISSING,False
TXN00010571,2026-02-25 05:05:14,USR83288,MCH9702,15753.88,SUCCESS,MISSING,False
TXN00006587,2026-03-24 17:45:24,USR83667,MCH6477,11772.82,SUCCESS,MISSING,False
TXN00004524,2026-03-17 00:09:59,USR16710,MCH9853,14927.66,FAILED,MISSING,False
TXN00009683,2026-02-25 17:57:20,USR53307,MCH4650,7832.5,SUCCESS,MISSING,False
TXN00017652,2026-03-23 02:57:15,USR80611,MCH7275,5976.07,SUCCESS,MISSING,False
TXN00010787,2026-03-07 08:55:04,USR22633,MCH6259,5507.58,SUCCESS,MISSING,False
TXN00012026,2026-03-18 22:59:25,USR32161,MCH5675,1521.0,SUCCESS,MISSING,True
TXN00012592,2026-02-08 00:48:17,USR66238,MCH4029,15971.09,SUCCESS,MISSING,False
TXN00005646,2026-01-09 20:21:51,USR82127,MCH6485,6862.58,FAILED,MISSING,False
TXN00004746,2026-01-08 13:36:37,USR16822,MCH1711,1355.22,SUCCESS,MISSING,True
TXN00005216,2026-03-21 14:56:50,USR93080,MCH9229,15209.2,SUCCESS,MISSING,False
TXN00009565,2026-03-09 00:06:27,USR40562,MCH1034,9485.23,FAILED,MISSING,False
TXN00016417,2026-03-12 00:51:07,USR55595,MCH2470,24175.73,SUCCESS,MISSING,False
TXN00019105,2026-02-25 22:12:16,USR51932,MCH6505,11495.7,SUCCESS,MISSING,False
TXN00004530,2026-02-25 14:31:13,USR82398,MCH6032,4527.82,PENDING,MISSING,False
TXN00003501,2026-03-10 03:38:25,USR62602,MCH1274,7170.12,SUCCESS,MISSING,True
TXN00005403,2026-02-17 14:47:58,USR23643,MCH9827,23953.87,SUCCESS,MISSING,False
TXN00002268,2026-03-15 00:00:00,USR67523,MCH4691,17568.82,SUCCESS,MISSING,False
TXN00012803,2026-03-16 15:58:37,USR81518,MCH2059,17409.62,SUCCESS,MISSING,False
TXN00009079,2026-03-28 19:56:07,USR85063,MCH1038,18068.07,SUCCESS,MISSING,False
TXN00004559,2026-03-25 17:04:14,USR31215,MCH8484,23294.0,SUCCESS,MISSING,False
TXN00012636,2026-02-10 12:00:02,USR19831,MCH4596,5391.11,SUCCESS,MISSING,False
TXN00011930,2026-03-25 06:27:45,USR81952,MCH8451,5975.48,SUCCESS,MISSING,False
TXN00008446,2026-02-21 00:00:00,USR68351,MCH6603,17231.0,SUCCESS,MISSING,True
TXN00016961,2026-03-30 14:30:25,USR53948,MCH9431,15201.0,SUCCESS,MISSING,True
TXN00005499,2026-02-18 04:11:41,USR63083,MCH2178,14236.93,SUCCESS,MISSING,False
TXN00011146,2026-02-05 01:34:18,USR12618,MCH5710,16772.29,SUCCESS,MISSING,False
TXN00003057,2026-02-26 02:06:30,USR10963,MCH2004,15094.89,FAILED,MISSING,False
TXN00015742,2026-03-03 06:44:51,USR87117,MCH1336,17819.4,SUCCESS,MISSING,False
TXN00012210,2026-01-28 11:15:51,USR82715,MCH9199,5822.54,SUCCESS,MISSING,True
TXN00008992,2026-03-15 13:44:50,USR87872,MCH6475,5100.9,PENDING,MISSING,False
TXN00002746,2026-01-18 12:29:38,USR28275,MCH9449,19535.23,SUCCESS,MISSING,False
TXN00019083,2026-03-31 21:04:36,USR65810,MCH2331,5393.39,SUCCESS,MISSING,False
TXN00011619,2026-01-04 15:05:46,USR98395,MCH7099,22945.89,SUCCESS,MISSING,True
TXN00013980,2026-02-26 16:43:50,USR26397,MCH6275,5013.52,FAILED,MISSING,False
TXN00016474,2026-03-10 06:19:34,USR23145,MCH7296,9455.92,SUCCESS,MISSING,False
TXN00015432,2026-01-25 02:40:02,USR68511,MCH1222,24478.01,SUCCESS,MISSING,False
